"Type","Flight.Type","Day","AverageDelay","TotalFlight"
"Departure","Domestic","2016-10-09",-1.24,1425
"Departure","Domestic","2016-10-10",-0.98,1667
"Departure","Domestic","2016-10-11",-0.22,1554
"Departure","Domestic","2016-10-12",-0.7,1189
"Departure","Domestic","2016-10-13",1.6,1585
"Departure","Domestic","2016-10-14",0.52,1667
"Departure","Domestic","2016-10-15",1.53,1305
"Departure","Domestic","2016-10-16",4.87,1406
"Departure","Domestic","2016-10-17",8,1790
"Departure","Domestic","2016-10-18",2.67,1671
"Departure","Domestic","2016-10-19",2.99,1684
"Departure","Domestic","2016-10-20",9.06,1743
"Departure","Domestic","2016-10-21",7.93,1750
"Departure","Domestic","2016-10-22",3.49,1340
"Departure","Domestic","2016-10-23",-0.16,1441
"Departure","Domestic","2016-10-24",3.55,1768
"Departure","Domestic","2016-10-25",2.06,1653
"Departure","Domestic","2016-10-26",0.15,1658
"Departure","Domestic","2016-10-27",8.97,1736
"Departure","Domestic","2016-10-28",4.75,1776
"Departure","Domestic","2016-10-29",2.58,1337
"Departure","Domestic","2016-10-30",-0.44,1414
"Departure","Domestic","2016-10-31",1.37,1796
"Departure","Domestic","2016-11-01",0.43,1626
"Departure","Domestic","2016-11-02",0.28,1456
"Departure","Domestic","2016-11-03",3.15,1674
"Departure","Domestic","2016-11-04",0.27,1748
"Departure","Domestic","2016-11-05",0.11,1324
"Departure","Domestic","2016-11-06",2.6,1442
"Departure","Domestic","2016-11-07",2.51,1831
"Departure","Domestic","2016-11-08",1.73,1690
"Departure","Domestic","2016-11-09",10.1,1630
"Departure","Domestic","2016-11-10",15.83,1736
"Departure","Domestic","2016-11-11",13.54,1784
"Departure","Domestic","2016-11-12",10.46,1271
"Departure","Domestic","2016-11-13",-0.87,1098
"Departure","Domestic","2016-11-14",1.75,1315
"Departure","Domestic","2016-11-15",5.99,1630
"Departure","Domestic","2016-11-16",7.21,1719
"Departure","Domestic","2016-11-17",4.46,1690
"Departure","Domestic","2016-11-18",14.7,1754
"Departure","Domestic","2016-11-19",5.21,1327
"Departure","Domestic","2016-11-20",-0.13,1418
"Departure","Domestic","2016-11-21",3.74,1784
"Departure","Domestic","2016-11-22",0.92,1651
"Departure","Domestic","2016-11-23",6.24,1684
"Departure","Domestic","2016-11-24",2.44,1684
"Departure","Domestic","2016-11-25",2.06,1759
"Departure","Domestic","2016-11-26",-0.08,1313
"Departure","Domestic","2016-11-27",2.59,1402
"Departure","Domestic","2016-11-28",1.85,1765
"Departure","Domestic","2016-11-29",2.55,1626
"Departure","Domestic","2016-11-30",3.65,1645
"Departure","Domestic","2016-12-01",2,1710
"Departure","Domestic","2016-12-02",2.46,1761
"Departure","Domestic","2016-12-03",3.57,1304
"Departure","Domestic","2016-12-04",4.57,1390
"Departure","Domestic","2016-12-05",8.19,1754
"Departure","Domestic","2016-12-06",8.5,1631
"Departure","Domestic","2016-12-07",6.38,1629
"Departure","Domestic","2016-12-08",4.16,1696
"Departure","Domestic","2016-12-09",3.97,1695
"Departure","Domestic","2016-12-10",6.88,1260
"Departure","Domestic","2016-12-11",5.14,1407
"Departure","Domestic","2016-12-12",13.63,1739
"Departure","Domestic","2016-12-13",14.23,1652
"Departure","Domestic","2016-12-14",10.98,1670
"Departure","Domestic","2016-12-15",11.68,1706
"Departure","Domestic","2016-12-16",8.52,1749
"Departure","Domestic","2016-12-17",4.1,1319
"Departure","Domestic","2016-12-18",7.32,1400
"Departure","Domestic","2016-12-19",7.91,1744
"Departure","Domestic","2016-12-20",10.62,1670
"Departure","Domestic","2016-12-21",9.75,1664
"Departure","Domestic","2016-12-22",6.9,1696
"Departure","Domestic","2016-12-23",8.76,1774
"Departure","Domestic","2016-12-24",3.81,1230
"Departure","Domestic","2016-12-25",0.25,1307
"Departure","Domestic","2016-12-26",5.72,1674
"Departure","Domestic","2016-12-27",3.49,1556
"Departure","Domestic","2016-12-28",4.79,1558
"Departure","Domestic","2016-12-29",3.6,1615
"Departure","Domestic","2016-12-30",3.03,1676
"Departure","Domestic","2016-12-31",-0.78,1227
"Departure","Domestic","2017-01-01",1.59,1280
"Departure","Domestic","2017-01-02",5.16,1717
"Departure","Domestic","2017-01-03",3.5,1602
"Departure","Domestic","2017-01-04",2.34,1601
"Departure","Domestic","2017-01-05",3.53,1627
"Departure","Domestic","2017-01-06",1.45,1730
"Departure","Domestic","2017-01-07",1.67,1331
"Departure","Domestic","2017-01-08",1.48,1430
"Departure","Domestic","2017-01-09",5.75,1769
"Departure","Domestic","2017-01-10",7.18,1670
"Departure","Domestic","2017-01-11",8.01,1663
"Departure","Domestic","2017-01-12",3.09,1704
"Departure","Domestic","2017-01-13",1.72,1807
"Departure","Domestic","2017-01-14",1.32,1344
"Departure","Domestic","2017-01-15",3.11,1435
"Departure","Domestic","2017-01-16",4.97,1751
"Departure","Domestic","2017-01-17",7.17,1666
"Departure","Domestic","2017-01-18",6.67,1675
"Departure","Domestic","2017-01-19",7.02,1731
"Departure","Domestic","2017-01-20",8.52,1755
"Departure","Domestic","2017-01-21",1.41,1354
"Departure","Domestic","2017-01-22",0.61,1428
"Departure","Domestic","2017-01-23",7.64,1778
"Departure","Domestic","2017-01-24",5.74,1694
"Departure","Domestic","2017-01-25",5.22,1628
"Departure","Domestic","2017-01-26",8.87,1702
"Departure","Domestic","2017-01-27",6.08,1765
"Departure","Domestic","2017-01-28",3.63,1336
"Departure","Domestic","2017-01-29",0.66,1398
"Departure","Domestic","2017-01-30",4.05,1748
"Departure","Domestic","2017-01-31",3.08,1668
"Departure","Domestic","2017-02-01",5.21,1642
"Departure","Domestic","2017-02-02",4.02,1713
"Departure","Domestic","2017-02-03",1.75,1763
"Departure","Domestic","2017-02-04",1.55,1305
"Departure","Domestic","2017-02-05",1.32,1422
"Departure","Domestic","2017-02-06",8.88,1757
"Departure","Domestic","2017-02-07",7.62,1638
"Departure","Domestic","2017-02-08",-0.21,1650
"Departure","Domestic","2017-02-09",0.45,1744
"Departure","Domestic","2017-02-10",3.9,1853
"Departure","Domestic","2017-02-11",0.46,1324
"Departure","Domestic","2017-02-12",-0.33,1430
"Departure","Domestic","2017-02-13",1.47,1747
"Departure","Domestic","2017-02-14",2.21,1684
"Departure","Domestic","2017-02-15",0.51,1642
"Departure","Domestic","2017-02-16",3.21,1699
"Departure","Domestic","2017-02-17",4.7,1778
"Departure","Domestic","2017-02-18",-0.5,1325
"Departure","Domestic","2017-02-19",-0.22,1420
"Departure","Domestic","2017-02-20",0.86,1761
"Departure","Domestic","2017-02-21",-0.79,1689
"Departure","Domestic","2017-02-22",9.36,1635
"Departure","Domestic","2017-02-23",8.28,1692
"Departure","Domestic","2017-02-24",13.69,1716
"Departure","Domestic","2017-02-25",13.17,1217
"Departure","Domestic","2017-02-26",-1.68,886
"Departure","Domestic","2017-02-27",-2.16,1065
"Departure","Domestic","2017-02-28",-0.76,1256
"Departure","Domestic","2017-03-01",0.49,1642
"Departure","Domestic","2017-03-02",4.01,1599
"Departure","Domestic","2017-03-03",2.32,1675
"Departure","Domestic","2017-03-04",-0.51,1308
"Departure","Domestic","2017-03-05",4.31,1434
"Departure","Domestic","2017-03-06",5.61,1756
"Departure","Domestic","2017-03-07",2.79,1593
"Departure","Domestic","2017-03-08",1.95,1617
"Departure","Domestic","2017-03-09",3.79,1648
"Departure","Domestic","2017-03-10",5.01,1752
"Departure","Domestic","2017-03-11",0.74,1311
"Departure","Domestic","2017-03-12",1.28,1435
"Departure","Domestic","2017-03-13",0.42,1775
"Departure","Domestic","2017-03-14",1.77,1652
"Departure","Domestic","2017-03-15",0.32,1636
"Departure","Domestic","2017-03-16",1.88,1701
"Departure","Domestic","2017-03-17",5.63,1765
"Departure","Domestic","2017-03-18",1.62,1299
"Departure","Domestic","2017-03-19",0.36,1420
"Departure","Domestic","2017-03-20",0.2,1751
"Departure","Domestic","2017-03-21",-1.89,1654
"Departure","Domestic","2017-03-22",0.49,1630
"Departure","Domestic","2017-03-23",1.02,1702
"Departure","Domestic","2017-03-24",1.44,1781
"Departure","Domestic","2017-03-25",0.42,1290
"Departure","Domestic","2017-03-26",-1.6,1395
"Departure","Domestic","2017-03-27",0.62,1765
"Departure","Domestic","2017-03-28",1.08,1695
"Departure","Domestic","2017-03-29",0.32,1693
"Departure","Domestic","2017-03-30",-0.41,1718
"Departure","Domestic","2017-03-31",3.22,1778
"Departure","Domestic","2017-04-01",2.21,1239
"Departure","Domestic","2017-04-02",1.03,1373
"Departure","Domestic","2017-04-03",1.29,1763
"Departure","Domestic","2017-04-04",-0.86,1674
"Departure","Domestic","2017-04-05",0.9,1647
"Departure","Domestic","2017-04-06",8.98,1705
"Departure","Domestic","2017-04-07",4.43,1715
"Departure","Domestic","2017-04-08",0.3,1217
"Departure","Domestic","2017-04-09",-0.87,1368
"Departure","Domestic","2017-04-10",0.38,1762
"Departure","Domestic","2017-04-11",0.87,1663
"Departure","Domestic","2017-04-12",2.94,1643
"Departure","Domestic","2017-04-13",4.9,1703
"Departure","Domestic","2017-04-14",-1.39,1404
"Departure","Domestic","2017-04-15",-3.98,982
"Departure","Domestic","2017-04-16",1.87,1302
"Departure","Domestic","2017-04-17",5.75,1678
"Departure","Domestic","2017-04-18",0.82,1603
"Departure","Domestic","2017-04-19",0.24,1564
"Departure","Domestic","2017-04-20",1.77,1693
"Departure","Domestic","2017-04-21",0.51,1417
"Departure","Domestic","2017-04-22",-0.64,968
"Departure","Domestic","2017-04-23",-0.03,1312
"Departure","Domestic","2017-04-24",1.47,1762
"Departure","Domestic","2017-04-25",1.11,1565
"Departure","Domestic","2017-04-26",7.41,1548
"Departure","Domestic","2017-04-27",10.58,1650
"Departure","Domestic","2017-04-28",10.97,1720
"Departure","Domestic","2017-04-29",5.04,1149
"Departure","Domestic","2017-04-30",-2.58,1021
"Departure","Domestic","2017-05-01",-0.32,1657
"Departure","Domestic","2017-05-02",1.22,1666
"Departure","Domestic","2017-05-03",1.37,1669
"Departure","Domestic","2017-05-04",1.46,1678
"Departure","Domestic","2017-05-05",9.46,1693
"Departure","Domestic","2017-05-06",7.19,1218
"Departure","Domestic","2017-05-07",-1.1,1354
"Departure","Domestic","2017-05-08",1.98,1664
"Departure","Domestic","2017-05-09",6.05,1494
"Departure","Domestic","2017-05-10",0.38,1545
"Departure","Domestic","2017-05-11",1.46,1597
"Departure","Domestic","2017-05-12",3.03,1689
"Departure","Domestic","2017-05-13",-0.05,1183
"Departure","Domestic","2017-05-14",4.69,1321
"Departure","Domestic","2017-05-15",3.44,1679
"Departure","Domestic","2017-05-16",1.17,1562
"Departure","Domestic","2017-05-17",0.7,1520
"Departure","Domestic","2017-05-18",2.95,1599
"Departure","Domestic","2017-05-19",17.31,1670
"Departure","Domestic","2017-05-20",4.28,1172
"Departure","Domestic","2017-05-21",5.68,1304
"Departure","Domestic","2017-05-22",8.62,1674
"Departure","Domestic","2017-05-23",0.39,1531
"Departure","Domestic","2017-05-24",-0.47,1520
"Departure","Domestic","2017-05-25",3.96,1607
"Departure","Domestic","2017-05-26",4.13,1677
"Departure","Domestic","2017-05-27",-0.84,1191
"Departure","Domestic","2017-05-28",4.02,1239
"Departure","Domestic","2017-05-29",5.71,1604
"Departure","Domestic","2017-05-30",1.93,1499
"Departure","Domestic","2017-05-31",3.42,1466
"Departure","Domestic","2017-06-01",4.89,1602
"Departure","Domestic","2017-06-02",5.29,1647
"Departure","Domestic","2017-06-03",-0.89,1220
"Departure","Domestic","2017-06-04",-0.37,1340
"Departure","Domestic","2017-06-05",4.78,1603
"Departure","Domestic","2017-06-06",1.51,1513
"Departure","Domestic","2017-06-07",4.64,1523
"Departure","Domestic","2017-06-08",5.3,1591
"Departure","Domestic","2017-06-09",8.06,1646
"Departure","Domestic","2017-06-10",1.78,1225
"Departure","Domestic","2017-06-11",2.31,1318
"Departure","Domestic","2017-06-12",2.09,1636
"Departure","Domestic","2017-06-13",2.04,1533
"Departure","Domestic","2017-06-14",1.55,1544
"Departure","Domestic","2017-06-15",4.45,1424
"Departure","Domestic","2017-06-16",-0.37,1101
"Departure","Domestic","2017-06-17",-1.34,981
"Departure","Domestic","2017-06-18",1.93,1290
"Departure","Domestic","2017-06-19",3.39,1595
"Departure","Domestic","2017-06-20",0.64,1499
"Departure","Domestic","2017-06-21",0.78,1489
"Departure","Domestic","2017-06-22",2.13,1578
"Departure","Domestic","2017-06-23",0.08,1707
"Departure","Domestic","2017-06-24",-0.44,1236
"Departure","Domestic","2017-06-25",-1.48,1355
"Departure","Domestic","2017-06-26",1.21,1715
"Departure","Domestic","2017-06-27",1.37,1606
"Departure","Domestic","2017-06-28",2.53,1580
"Departure","Domestic","2017-06-29",6.9,1630
"Departure","Domestic","2017-06-30",3.23,1688
"Departure","Domestic","2017-07-01",5.85,1211
"Departure","Domestic","2017-07-02",2.19,1338
"Departure","Domestic","2017-07-03",3.39,1641
"Departure","Domestic","2017-07-04",3.35,1557
"Departure","Domestic","2017-07-05",0.25,1536
"Departure","Domestic","2017-07-06",3.96,1603
"Departure","Domestic","2017-07-07",2.07,1649
"Departure","Domestic","2017-07-08",2.23,1215
"Departure","Domestic","2017-07-09",1.3,1302
"Departure","Domestic","2017-07-10",4.35,1649
"Departure","Domestic","2017-07-11",3.38,1542
"Departure","Domestic","2017-07-12",2.88,1544
"Departure","Domestic","2017-07-13",4.97,1597
"Departure","Domestic","2017-07-14",7.62,1632
"Departure","Domestic","2017-07-15",1.95,1231
"Departure","Domestic","2017-07-16",2.98,1306
"Departure","Domestic","2017-07-17",4.68,1625
"Departure","Domestic","2017-07-18",6.49,1567
"Departure","Domestic","2017-07-19",9.09,1534
"Departure","Domestic","2017-07-20",6.12,1592
"Departure","Domestic","2017-07-21",10.99,1603
"Departure","Domestic","2017-07-22",5.35,1234
"Departure","Domestic","2017-07-23",0.81,1369
"Departure","Domestic","2017-07-24",2.74,1649
"Departure","Domestic","2017-07-25",7.24,1557
"Departure","Domestic","2017-07-26",1.88,1566
"Departure","Domestic","2017-07-27",4.75,1603
"Departure","Domestic","2017-07-28",6.97,1657
"Departure","Domestic","2017-07-29",1.25,1236
"Departure","Domestic","2017-07-30",2.99,1349
"Departure","Domestic","2017-07-31",2.53,1712
"Departure","Domestic","2017-08-01",1.36,78
"Departure","International","2015-01-01",1.09,230
"Departure","International","2015-01-02",2.77,362
"Departure","International","2015-01-03",7.02,366
"Departure","International","2015-01-04",7.42,357
"Departure","International","2015-01-05",6.08,362
"Departure","International","2015-01-06",6.49,346
"Departure","International","2015-01-07",8.42,335
"Departure","International","2015-01-08",10.52,356
"Departure","International","2015-01-09",3.52,370
"Departure","International","2015-01-10",4.57,370
"Departure","International","2015-01-11",5.38,360
"Departure","International","2015-01-12",7.01,364
"Departure","International","2015-01-13",4.06,345
"Departure","International","2015-01-14",4.96,348
"Departure","International","2015-01-15",3.95,354
"Departure","International","2015-01-16",3.06,374
"Departure","International","2015-01-17",2.01,369
"Departure","International","2015-01-18",2.18,363
"Departure","International","2015-01-19",2.86,364
"Departure","International","2015-01-20",1.13,348
"Departure","International","2015-01-21",2.15,350
"Departure","International","2015-01-22",-0.68,356
"Departure","International","2015-01-23",2.09,371
"Departure","International","2015-01-24",2.77,374
"Departure","International","2015-01-25",0.32,365
"Departure","International","2015-01-26",1.54,364
"Departure","International","2015-01-27",1.95,332
"Departure","International","2015-01-28",4.75,340
"Departure","International","2015-01-29",3.33,351
"Departure","International","2015-01-30",4.61,364
"Departure","International","2015-01-31",4.59,371
"Departure","International","2015-02-01",5.1,370
"Departure","International","2015-02-02",9.85,363
"Departure","International","2015-02-03",9.02,336
"Departure","International","2015-02-04",9.01,348
"Departure","International","2015-02-05",4.83,344
"Departure","International","2015-02-06",3.85,361
"Departure","International","2015-02-07",3.71,371
"Departure","International","2015-02-08",4.97,376
"Departure","International","2015-02-09",1.89,363
"Departure","International","2015-02-10",6.72,348
"Departure","International","2015-02-11",3.79,360
"Departure","International","2015-02-12",2.13,365
"Departure","International","2015-02-13",4.55,369
"Departure","International","2015-02-14",1.67,371
"Departure","International","2015-02-15",3.39,359
"Departure","International","2015-02-16",9.22,363
"Departure","International","2015-02-17",3.63,342
"Departure","International","2015-02-18",2.43,345
"Departure","International","2015-02-19",2.14,348
"Departure","International","2015-02-20",1.8,369
"Departure","International","2015-02-21",3.34,367
"Departure","International","2015-02-22",-3.48,346
"Departure","International","2015-02-23",2.96,357
"Departure","International","2015-02-24",2.51,338
"Departure","International","2015-02-25",-1.59,343
"Departure","International","2015-02-26",1.5,343
"Departure","International","2015-02-27",2.71,368
"Departure","International","2015-02-28",2.65,362
"Departure","International","2015-03-01",-0.77,364
"Departure","International","2015-03-02",3.59,342
"Departure","International","2015-03-03",9.14,322
"Departure","International","2015-03-04",6.62,334
"Departure","International","2015-03-05",4.45,325
"Departure","International","2015-03-06",6.34,341
"Departure","International","2015-03-07",7.64,345
"Departure","International","2015-03-08",-1.64,336
"Departure","International","2015-03-09",-0.38,338
"Departure","International","2015-03-10",-2.57,310
"Departure","International","2015-03-11",-2.07,321
"Departure","International","2015-03-12",0.83,320
"Departure","International","2015-03-13",1.43,342
"Departure","International","2015-03-14",1.15,349
"Departure","International","2015-03-15",0.43,318
"Departure","International","2015-03-16",2.09,312
"Departure","International","2015-03-17",6.51,310
"Departure","International","2015-03-18",4.41,323
"Departure","International","2015-03-19",0.25,329
"Departure","International","2015-03-20",6.42,344
"Departure","International","2015-03-21",3.37,351
"Departure","International","2015-03-22",8.92,342
"Departure","International","2015-03-23",6.86,342
"Departure","International","2015-03-24",2.35,317
"Departure","International","2015-03-25",4.88,324
"Departure","International","2015-03-26",-0.39,332
"Departure","International","2015-03-27",2.25,347
"Departure","International","2015-03-28",3.32,352
"Departure","International","2015-03-29",8.34,338
"Departure","International","2015-03-30",1.14,331
"Departure","International","2015-03-31",1.87,241
"Departure","International","2015-04-01",2.68,308
"Departure","International","2015-04-02",-2.17,313
"Departure","International","2015-04-03",0.46,341
"Departure","International","2015-04-04",-2.36,344
"Departure","International","2015-04-05",0.06,338
